Income,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,Complain,Total_Spending,Age,Customer_Tenure,Children,Purchase_Frequency,Campaign_Engagement,Customer_Value_Score,Deal_Engagement,Education_Basic,Education_Graduation,Education_Master,Education_PhD,Household_Type_Partner
37235.0,68,20,2,9,4,6,20,1,1,2,4,0,61,42,12.5,1,4,0,0.049074074074074076,1,0,1,0,0,1
81843.0,13,779,86,537,34,69,138,5,9,12,3,0,1643,66,13.3,0,26,0,0.4875,1,0,0,1,0,1
46692.0,37,170,6,97,24,12,88,6,1,5,6,0,397,68,13.1,1,12,0,0.17685185185185184,3,0,0,1,0,1
77382.0,36,491,48,231,112,105,134,5,7,12,1,0,1121,58,12.6,1,24,1,0.46428571428571425,2,0,1,0,0,1
37774.0,28,173,8,107,7,2,176,7,2,3,9,1,473,49,13.9,2,12,2,0.32023809523809527,4,0,1,0,0,0
18393.0,2,7,10,13,16,0,4,3,0,3,8,0,50,52,12.3,1,6,0,0.06845238095238095,2,1,0,0,0,1
72828.0,17,1205,0,235,19,14,205,6,3,13,7,0,1678,64,13.4,1,22,0,0.4504629629629629,6,0,0,1,0,1
24711.0,86,10,7,25,6,3,7,3,0,3,7,0,58,44,12.3,0,6,0,0.06951058201058201,1,0,1,0,0,1
45503.0,54,97,4,44,6,1,18,3,1,4,5,0,170,51,12.8,1,8,0,0.10515873015873016,1,0,0,0,1,1
6560.0,2,67,11,26,4,3,262,1,0,1,17,0,373,44,12.6,0,2,0,0.06951058201058201,0,0,0,1,0,0
71604.0,3,345,53,528,98,75,97,8,3,5,4,0,1196,81,12.7,0,16,2,0.4575396825396825,1,0,0,0,1,1
27244.0,84,6,5,17,3,24,46,2,2,2,7,0,101,47,12.4,1,6,0,0.0751984126984127,2,0,1,0,0,1
48752.0,8,73,57,100,71,15,0,6,1,5,9,0,316,57,13.6,2,12,1,0.2328042328042328,5,0,1,0,0,1
71434.0,4,711,36,217,172,96,168,7,4,7,4,0,1400,64,12.9,1,18,2,0.505357142857143,3,0,1,0,0,1
90842.0,57,774,70,118,182,187,93,4,9,13,1,0,1424,78,13.0,0,26,0,0.458531746031746,1,0,1,0,0,0
88097.0,24,163,0,480,0,126,75,6,5,8,9,0,844,48,13.9,1,19,4,0.5755621693121693,1,0,0,1,0,1
51948.0,51,82,33,54,71,30,41,5,2,4,5,0,311,51,12.9,1,11,0,0.1550595238095238,2,0,1,0,0,1
71853.0,29,358,108,413,141,97,32,2,8,6,1,0,1149,44,13.2,0,16,0,0.317989417989418,1,0,1,0,0,1
35876.0,13,66,2,40,4,3,14,3,1,3,6,0,129,43,12.3,0,7,0,0.08931878306878306,1,0,0,1,0,1
40049.0,23,13,6,7,0,3,3,1,0,3,6,0,32,74,12.8,1,4,0,0.04523809523809524,1,0,1,0,0,0
39660.0,36,139,13,78,20,13,36,7,1,3,9,0,299,44,14.0,1,11,1,0.22013888888888888,3,0,1,0,0,0
50127.0,88,274,0,21,4,6,15,5,1,6,6,0,320,64,12.2,1,12,1,0.2333333333333333,1,0,1,0,0,1
43263.0,2,262,6,61,0,10,102,5,2,6,5,0,441,49,13.7,1,13,0,0.19308862433862437,3,0,0,1,0,1
62845.0,3,1099,0,45,0,0,34,3,4,10,8,0,1178,77,13.8,2,17,2,0.46557539682539684,11,0,0,1,0,1
18929.0,15,32,0,8,23,4,18,1,0,4,6,0,85,36,13.4,0,5,0,0.06266534391534391,1,0,1,0,0,1
24367.0,58,2,4,2,0,11,5,1,0,2,9,0,24,44,13.4,1,3,0,0.033763227513227516,1,1,0,0,0,0
33249.0,11,6,10,21,19,14,42,2,1,3,6,0,112,51,13.4,1,6,0,0.07665343915343915,2,0,1,0,0,0
26887.0,27,6,7,4,3,4,6,1,0,3,6,0,30,67,13.5,1,4,0,0.04497354497354497,1,0,0,0,0,1
50150.0,32,135,46,92,65,61,11,5,2,7,5,0,410,43,13.1,0,14,0,0.1994047619047619,2,0,0,0,1,1
62061.0,12,641,7,84,0,30,38,10,4,7,6,0,800,50,12.9,1,21,1,0.3905753968253968,3,0,1,0,0,1
85696.0,88,714,76,395,116,0,12,4,6,9,1,0,1313,64,13.2,0,19,1,0.4375992063492063,1,0,0,0,1,0
76542.0,91,794,73,573,0,29,14,4,8,10,2,0,1483,70,13.3,0,22,0,0.4246693121693122,1,0,0,0,1,1
70515.0,12,420,0,452,182,64,140,6,6,4,2,0,1258,33,12.8,0,16,1,0.3990740740740741,1,0,1,0,0,0
18227.0,21,1,2,7,4,3,11,0,1,2,8,0,28,39,13.7,1,3,0,0.03429232804232804,1,0,1,0,0,1
69139.0,23,86,12,75,33,15,6,4,1,5,4,0,227,61,12.5,1,10,0,0.13353174603174603,1,0,1,0,0,1
69109.0,10,823,25,459,124,29,95,6,6,7,4,0,1555,44,13.7,0,19,2,0.536276455026455,1,0,1,0,0,1
69627.0,35,231,161,215,171,30,53,8,2,11,5,0,861,64,13.4,1,21,0,0.33197751322751323,2,0,1,0,0,0
38136.0,69,8,15,27,0,20,33,3,1,2,8,0,103,48,13.3,1,6,1,0.14212962962962963,2,0,1,0,0,1
62159.0,68,182,17,259,77,70,29,6,2,10,4,0,634,80,12.2,0,18,0,0.2707010582010582,1,0,0,0,1,0
80695.0,85,557,129,984,193,37,18,5,8,5,2,0,1918,63,12.6,0,18,0,0.440542328042328,1,0,1,0,0,0
33316.0,34,79,1,31,4,4,12,2,1,4,6,0,131,55,12.8,2,7,0,0.08958333333333333,3,0,0,1,0,0
58554.0,55,368,24,68,38,0,88,8,2,6,7,0,586,58,13.8,2,16,0,0.24351851851851855,6,0,1,0,0,1
17256.0,10,6,4,14,8,8,22,2,1,2,8,0,62,34,12.7,1,5,1,0.12628968253968254,2,1,0,0,0,1
53034.0,30,160,15,196,15,11,50,6,1,7,8,0,447,52,13.2,2,14,0,0.2042989417989418,8,0,1,0,0,0
52203.0,36,488,21,238,56,108,28,8,7,11,6,0,939,76,14.0,0,26,0,0.3943783068783069,1,0,0,0,0,1
59601.0,14,691,7,69,0,7,23,2,2,7,8,0,797,49,13.0,1,11,1,0.28601190476190474,4,0,0,0,0,0
75154.0,79,543,10,205,160,143,82,6,3,6,3,0,1143,68,13.9,1,15,1,0.37344576719576716,1,0,0,1,0,0
47025.0,52,254,7,108,20,0,26,6,3,5,6,0,415,50,12.7,1,14,0,0.20006613756613756,3,0,1,0,0,0
37971.0,97,5,4,10,2,2,7,1,0,3,8,0,30,53,12.7,1,4,0,0.04497354497354497,1,0,1,0,0,1
41335.0,24,112,19,21,16,14,5,4,1,4,7,0,187,58,12.6,1,9,0,0.11782407407407407,3,0,0,1,0,0
67267.0,0,134,11,59,15,2,30,3,2,5,2,0,251,68,12.2,1,10,0,0.1367063492063492,1,0,1,0,0,1
57338.0,96,143,6,52,11,8,17,4,1,5,5,0,237,51,12.2,1,10,0,0.13485449735449737,2,0,1,0,0,0
50523.0,89,51,4,24,4,7,1,2,0,4,6,0,91,66,12.6,2,6,0,0.07387566137566137,2,0,0,0,0,1
35791.0,94,27,0,5,0,0,3,1,0,3,8,0,35,61,13.2,3,4,0,0.04563492063492064,2,0,0,1,0,0
50611.0,98,459,0,24,6,0,4,4,5,7,6,0,493,66,13.8,1,16,1,0.29788359788359786,6,0,0,0,1,0
56242.0,72,689,8,167,11,8,88,8,4,11,6,0,971,57,13.4,1,23,0,0.3673611111111111,5,0,0,0,1,1
48904.0,1,283,10,38,0,13,27,7,2,4,8,0,371,66,13.6,1,13,0,0.1838293650793651,4,0,1,0,0,0
56243.0,26,347,0,35,4,3,7,4,2,8,5,0,396,51,12.6,3,14,0,0.19755291005291006,6,0,1,0,0,0
21355.0,5,5,13,14,0,5,31,2,1,2,6,0,68,41,12.9,1,5,2,0.19375,2,0,1,0,0,1
57420.0,22,280,0,18,0,0,24,5,1,6,7,0,322,55,13.1,1,12,1,0.23359788359788358,3,0,0,1,0,1
51381.5,39,187,5,65,26,20,14,4,2,6,5,0,317,56,13.3,1,12,0,0.16626984126984126,2,0,0,1,0,1
46390.0,56,95,14,64,2,9,38,4,2,3,7,0,222,71,12.2,1,9,0,0.12245370370370372,1,0,0,1,0,0
54342.0,74,84,10,34,11,10,28,3,1,4,6,0,177,70,13.1,2,8,0,0.10608465608465607,4,0,0,0,0,1
51381.5,87,19,4,12,2,2,6,1,0,3,5,0,45,68,13.9,2,4,0,0.046957671957671955,1,0,1,0,0,1
51381.5,49,5,1,9,2,0,4,1,0,2,7,0,21,62,12.5,2,3,0,0.03336640211640212,1,0,0,0,0,0
20895.0,24,18,3,17,3,0,4,2,0,3,9,0,45,53,13.8,1,5,0,0.057374338624338626,1,0,1,0,0,1
92344.0,9,992,24,694,51,19,119,5,10,5,1,0,1899,78,12.5,0,20,2,0.5921957671957672,0,0,1,0,0,1
51381.5,17,25,1,13,0,0,3,1,0,3,7,0,42,54,12.4,1,4,0,0.04656084656084656,1,0,0,0,1,1
26907.0,10,9,1,7,0,3,2,1,0,3,7,0,22,50,12.9,2,4,0,0.043915343915343914,2,0,0,0,0,1
44964.0,35,19,1,17,2,0,2,1,0,3,8,0,41,46,13.6,2,4,0,0.04642857142857143,1,0,1,0,0,1
75507.0,56,709,93,374,104,80,80,8,6,6,3,0,1440,47,12.2,0,20,0,0.39814814814814814,1,0,1,0,0,1
53761.0,7,158,0,76,13,7,71,4,4,3,5,0,325,54,12.8,2,11,0,0.15691137566137567,6,0,0,1,0,1
22682.0,51,10,14,29,4,2,36,2,1,4,4,0,95,53,12.8,1,7,0,0.08482142857142856,3,0,1,0,0,1
38887.0,17,25,1,13,0,0,3,1,0,3,7,0,42,54,12.4,1,4,0,0.04656084656084656,1,0,0,0,1,1
41658.0,30,8,4,12,15,4,29,1,1,2,4,0,72,51,13.7,2,4,0,0.05052910052910053,2,0,0,0,0,0
29791.0,21,14,0,6,0,0,0,2,0,3,5,0,20,54,12.2,1,5,0,0.05406746031746032,2,0,0,0,1,1
63915.0,2,622,7,115,30,0,15,6,3,12,5,0,789,70,13.0,2,21,0,0.3224537037037037,2,0,0,1,0,1
39996.0,85,11,0,3,0,0,1,1,0,2,6,0,15,52,12.2,2,3,0,0.03257275132275132,1,0,1,0,0,0
26759.0,65,25,3,16,8,5,2,2,1,3,6,0,59,54,12.5,1,6,0,0.06964285714285715,2,0,1,0,0,0
63841.0,64,635,15,100,20,7,131,9,3,9,6,0,908,58,13.3,1,21,0,0.33819444444444446,1,0,0,1,0,0
51039.0,11,100,64,79,65,0,109,6,2,4,7,0,417,57,13.6,2,12,0,0.1794973544973545,2,0,0,0,1,1
60544.0,92,201,2,43,3,5,35,5,1,5,6,0,289,65,13.9,2,11,0,0.1521494708994709,4,0,1,0,0,1
65685.0,54,642,14,49,0,7,57,9,2,9,5,0,769,54,12.3,1,20,0,0.3093915343915344,1,0,1,0,0,1
37716.0,4,97,1,41,6,2,41,4,1,3,7,0,188,73,12.3,1,8,0,0.10753968253968253,2,0,1,0,0,1
36864.0,53,204,5,39,17,0,89,5,2,4,8,0,354,69,14.0,1,11,1,0.22741402116402118,3,0,1,0,0,0
44511.0,39,513,7,133,46,14,14,8,4,8,8,0,727,56,13.8,1,20,0,0.30383597883597885,6,0,0,1,0,1
36947.0,49,88,3,21,4,1,29,3,0,4,9,0,146,59,14.0,2,7,0,0.09156746031746033,4,0,0,0,1,1
47352.0,70,172,12,112,8,0,15,6,1,5,7,0,319,75,13.3,1,12,0,0.16653439153439153,4,0,0,1,0,1
67087.0,40,329,35,222,130,35,43,7,5,8,4,0,794,73,12.6,1,20,0,0.3126984126984127,2,0,0,1,0,1
57045.0,40,296,13,104,11,13,17,4,2,9,3,0,454,76,13.9,1,15,0,0.2156415343915344,3,0,1,0,0,1
36957.0,43,100,2,16,2,1,31,3,2,2,9,0,152,73,13.9,2,7,1,0.1590277777777778,4,0,0,0,1,0
69389.0,17,422,7,238,69,46,15,7,2,12,4,0,797,49,13.8,1,21,0,0.3235119047619048,1,0,0,0,1,1
80134.0,40,1218,16,272,104,0,80,5,3,6,6,0,1690,54,13.2,1,14,4,0.6353835978835979,2,0,1,0,0,1
43142.0,84,5,1,7,2,1,4,1,0,2,7,0,20,57,12.4,2,3,0,0.033234126984126984,1,0,0,1,0,1
80589.0,25,507,93,520,242,40,26,5,10,5,1,0,1428,82,12.5,0,20,2,0.52989417989418,1,0,1,0,0,1
34412.0,62,52,12,50,4,36,55,5,0,3,9,0,209,36,13.4,1,8,0,0.11031746031746031,3,0,1,0,0,0
57537.0,83,191,56,139,51,8,100,4,3,8,4,0,545,47,13.1,1,15,0,0.22767857142857142,4,0,1,0,0,0
22634.0,47,2,23,11,8,6,46,2,1,2,8,0,96,60,13.5,0,5,0,0.06412037037037037,1,1,0,0,0,1
51315.0,45,68,28,39,16,30,41,2,2,5,2,0,222,78,12.4,0,9,0,0.12245370370370372,1,0,1,0,0,1
36026.0,34,20,4,10,6,4,17,2,0,3,6,0,61,54,12.4,3,5,0,0.05949074074074074,2,0,1,0,0,1
24639.0,3,20,3,16,0,4,1,2,0,4,6,0,44,53,12.5,2,6,0,0.06765873015873015,3,0,1,0,0,1
34578.0,1,7,0,1,0,0,0,1,0,2,6,0,8,54,12.3,3,3,0,0.031646825396825395,1,0,0,0,1,1
65704.0,18,279,172,74,38,8,246,2,10,10,1,0,817,54,12.8,0,22,0,0.3365740740740741,1,0,0,0,0,0
63810.0,45,977,12,253,16,12,101,4,3,12,8,0,1371,60,13.7,1,19,1,0.44527116402116396,4,0,1,0,0,0
54132.0,81,30,1,8,0,0,3,1,0,3,7,0,42,57,12.4,1,4,0,0.04656084656084656,1,0,0,0,1,1
18690.0,77,6,1,7,23,4,19,1,1,2,8,0,60,67,13.6,0,4,0,0.048941798941798946,1,0,1,0,0,1
28164.0,23,3,18,26,11,8,12,2,0,4,7,0,78,56,13.2,1,6,0,0.07215608465608465,3,0,1,0,0,1
34596.0,48,14,0,2,0,0,7,1,0,2,8,0,23,52,13.3,1,3,0,0.03363095238095238,1,0,0,0,1,1
43269.0,61,10,1,7,0,0,1,1,0,2,8,0,19,54,12.9,1,3,0,0.03310185185185185,1,0,0,0,1,1
38741.0,60,7,10,17,8,6,13,2,0,3,7,0,61,68,12.3,2,5,0,0.05949074074074074,2,0,0,0,0,0
31907.0,75,33,87,64,175,16,74,6,1,6,7,0,449,54,13.4,0,13,0,0.1941468253968254,1,0,1,0,0,0
27100.0,64,12,0,13,2,0,10,1,0,3,7,0,37,43,13.3,1,4,0,0.045899470899470905,1,0,0,1,0,1
31163.0,54,2,3,10,11,2,10,1,0,3,6,0,38,53,12.4,1,4,0,0.046031746031746035,1,0,0,0,0,0
92533.0,84,693,21,118,110,147,42,6,5,11,2,0,1131,41,12.6,0,22,2,0.511441798941799,1,0,1,0,0,1
34853.0,75,9,3,15,2,3,2,2,0,3,6,0,34,53,12.6,2,5,0,0.055919312169312174,2,0,1,0,0,0
70844.0,16,129,26,67,3,67,2,6,1,5,7,0,294,59,12.7,2,12,0,0.16322751322751325,5,0,1,0,0,0
31086.0,79,16,2,11,3,0,16,1,1,2,8,0,48,47,13.2,2,4,1,0.11402116402116402,2,0,0,0,0,1
60544.0,92,201,2,43,3,5,35,5,1,5,6,0,289,65,13.9,2,11,0,0.1521494708994709,4,0,1,0,0,1
20491.0,16,5,4,5,4,2,10,0,1,2,7,0,30,40,13.5,0,3,0,0.03455687830687831,1,0,0,0,0,1
42523.0,96,14,36,11,3,26,35,1,1,4,2,0,125,62,12.3,0,6,0,0.07837301587301587,1,0,1,0,0,1
39922.0,30,29,12,59,19,1,36,3,0,4,8,0,156,43,13.4,1,7,0,0.09289021164021165,2,0,1,0,0,1
33402.0,60,26,2,19,10,5,8,2,1,3,8,0,70,74,13.0,2,6,0,0.07109788359788359,3,0,1,0,0,1
36408.0,11,9,1,4,3,2,3,1,0,2,6,0,22,77,12.8,2,3,0,0.03349867724867725,1,0,0,1,0,1
21645.0,75,14,0,23,4,5,19,3,0,3,9,0,65,47,13.9,1,6,1,0.1371031746031746,3,0,1,0,0,1
78427.0,36,972,19,595,180,26,138,3,7,10,3,0,1930,78,13.8,0,20,2,0.5962962962962962,3,0,0,1,0,0
82657.0,71,966,168,672,246,105,126,7,5,10,4,0,2283,80,12.8,0,22,2,0.6638227513227513,1,0,1,0,0,1
51876.0,88,99,27,102,28,48,6,2,2,8,1,0,310,68,12.8,0,12,0,0.16534391534391535,1,0,1,0,0,1
78041.0,93,482,35,553,72,160,17,4,4,9,2,0,1319,55,13.6,0,17,0,0.3508928571428571,1,0,0,0,0,1
52852.0,93,714,8,99,11,0,47,10,7,5,8,0,879,69,13.7,1,22,1,0.41144179894179894,4,0,1,0,0,1
70038.0,54,587,54,348,71,54,130,4,4,8,2,0,1244,44,12.8,0,16,0,0.33055555555555555,1,0,0,0,1,1
69401.0,41,399,27,159,58,8,39,4,4,5,2,0,690,53,12.3,1,13,0,0.2260251322751323,4,0,0,0,0,1
46053.0,46,56,10,92,19,7,25,3,2,4,5,0,209,54,13.4,1,9,0,0.12073412698412699,3,0,1,0,0,1
77343.0,28,227,151,573,98,54,31,3,4,9,1,0,1134,61,12.1,0,16,0,0.316005291005291,1,0,1,0,0,1
73892.0,40,703,102,601,0,58,43,3,11,8,1,0,1507,73,12.7,0,22,1,0.494510582010582,1,0,1,0,0,0
40304.0,82,37,0,17,0,0,3,2,0,3,7,0,57,59,12.8,1,5,0,0.058961640211640215,1,0,0,0,1,0
32727.0,38,167,13,180,86,13,70,7,3,5,8,0,529,61,13.9,0,15,0,0.22556216931216932,2,0,0,0,1,1
68695.0,3,458,81,356,106,50,40,4,4,7,2,0,1091,57,12.1,0,15,0,0.29990079365079364,1,0,1,0,0,1
43300.0,87,91,3,52,2,1,31,4,0,4,8,0,180,55,13.8,1,8,1,0.17314814814814813,3,0,1,0,0,0
26290.0,49,15,8,16,11,5,22,2,0,4,6,0,77,54,13.5,2,6,0,0.07202380952380953,4,0,1,0,0,1
93790.0,16,1302,68,731,89,114,45,6,7,12,2,0,2349,56,12.5,0,25,4,0.8371362433862434,0,0,1,0,0,0
38410.0,65,153,64,123,116,64,14,5,2,9,6,0,534,52,13.9,0,16,1,0.30330687830687836,2,0,0,0,1,1
64866.0,9,508,5,21,7,5,10,7,3,7,5,0,556,76,12.5,1,17,1,0.3166335978835979,4,0,0,1,0,0
57957.0,24,290,59,177,77,5,29,4,6,8,3,1,637,67,12.9,1,18,0,0.2710978835978836,7,0,1,0,0,1
46015.0,25,38,0,2,0,0,6,1,0,3,7,0,46,71,12.3,2,4,2,0.18042328042328046,1,0,0,0,1,1
16531.0,43,2,13,6,7,5,11,3,0,3,7,0,44,48,12.1,1,6,0,0.06765873015873015,3,0,1,0,0,1
28072.0,10,30,0,10,2,0,5,1,0,3,7,0,47,40,13.1,1,4,0,0.04722222222222222,1,0,0,1,0,1
49476.0,29,386,23,95,54,41,196,2,11,5,2,0,795,63,13.1,1,18,0,0.2919973544973545,4,0,0,1,0,0
50725.0,45,443,10,75,0,10,48,8,1,8,8,0,586,73,13.4,1,17,0,0.2539351851851852,4,0,1,0,0,1
83844.0,57,901,31,345,75,31,191,4,4,11,1,0,1574,74,13.2,0,19,1,0.47212301587301586,1,0,1,0,0,1
41145.0,20,9,0,3,0,0,1,0,0,3,3,0,13,76,12.5,2,3,0,0.03230820105820106,1,0,0,0,1,1
67419.0,29,846,84,352,91,56,42,9,4,8,5,0,1471,56,13.5,1,21,0,0.412665343915344,4,0,1,0,0,1
23162.0,82,8,3,9,19,4,22,1,1,3,6,0,65,56,12.6,2,5,0,0.06001984126984127,3,0,0,0,0,1
34380.0,68,72,7,58,13,1,24,4,1,3,8,0,175,49,13.2,1,8,0,0.10582010582010581,4,0,1,0,0,1
34704.0,65,29,0,5,0,1,5,1,0,3,5,0,40,60,13.2,1,4,0,0.0462962962962963,1,0,1,0,0,0
94871.0,99,169,24,553,188,0,144,8,5,4,7,0,1078,57,13.9,2,17,3,0.5190145502645503,1,0,0,0,1,1
65148.0,9,460,35,422,33,12,153,6,6,7,4,0,1115,68,13.7,1,19,0,0.3447420634920635,2,0,1,0,0,1
39898.0,20,69,8,26,12,7,12,3,0,4,7,0,134,72,13.5,1,7,0,0.08998015873015873,2,0,1,0,0,1
64857.0,78,556,14,717,210,0,43,7,5,10,4,0,1540,70,13.7,0,22,0,0.4322089947089947,1,0,0,1,0,0
59892.0,26,73,0,13,0,1,0,2,1,3,3,0,87,56,12.7,1,6,0,0.07334656084656084,1,0,0,0,1,1
41020.0,68,112,1,54,7,7,36,3,2,4,3,0,217,39,12.7,0,9,0,0.12179232804232805,1,0,0,1,0,0
57072.0,79,944,0,60,0,0,30,7,5,13,5,0,1034,65,12.5,1,25,1,0.4631944444444444,2,0,0,0,1,1
60474.0,25,265,199,303,234,9,170,10,2,12,7,0,1180,47,13.3,1,24,0,0.40542328042328046,7,0,1,0,0,0
62807.0,83,526,28,135,10,21,99,5,3,12,5,0,819,66,13.9,1,20,0,0.316005291005291,3,0,1,0,0,1
19414.0,32,2,3,12,3,5,7,1,0,3,8,0,32,45,12.8,1,4,0,0.04523809523809524,1,0,0,0,0,1
19107.0,49,2,4,9,10,5,16,1,0,3,7,0,46,46,12.9,1,4,0,0.04708994708994709,2,0,1,0,0,1
75484.0,50,378,97,259,197,194,34,7,3,6,4,0,1159,50,14.0,1,16,0,0.31931216931216927,2,0,0,0,0,1
70379.0,84,553,25,142,65,67,8,6,3,13,4,0,860,50,13.4,1,22,0,0.3422619047619048,3,0,0,1,0,0
79419.0,96,751,127,687,20,15,31,4,6,4,2,0,1631,56,12.1,0,14,0,0.3609126984126984,1,0,0,1,0,1
64014.0,56,406,0,30,0,0,8,8,2,5,7,0,444,80,12.1,3,15,1,0.28098544973544975,7,0,0,0,1,1
76998.0,85,1449,89,161,69,35,107,11,8,8,6,0,1910,71,13.5,1,27,1,0.5999007936507936,2,0,1,0,0,1
49854.0,63,123,17,171,39,0,30,6,2,5,6,0,380,54,12.7,1,13,0,0.18501984126984128,5,0,0,1,0,1
60585.0,17,267,42,309,55,42,21,7,4,9,5,0,736,55,13.1,2,20,1,0.3716931216931217,10,0,0,0,1,1
42873.0,11,209,0,40,3,2,15,6,1,4,8,0,269,76,13.5,2,11,0,0.14950396825396825,4,0,0,0,1,0
87679.0,62,1259,172,815,97,148,33,7,11,10,4,0,2524,38,13.0,0,28,4,0.8915343915343916,1,0,1,0,0,1
57867.0,48,344,35,178,15,23,17,7,2,9,6,0,612,48,12.8,1,18,0,0.2677910052910053,7,0,1,0,0,1
35765.0,86,22,3,30,0,5,15,2,0,4,6,0,75,36,12.6,1,6,0,0.07175925925925926,2,0,1,0,0,1
65492.0,73,247,161,295,210,85,47,4,7,13,2,0,1045,67,12.5,0,24,0,0.3875661375661376,2,0,1,0,0,1
32952.0,36,38,0,12,3,1,1,2,0,3,7,0,55,49,12.7,1,5,0,0.05869708994708994,1,0,1,0,0,0
53374.0,34,896,10,101,13,10,34,4,2,9,9,0,1064,57,13.9,1,15,2,0.4296626984126985,6,0,0,0,1,1
71706.0,16,931,56,253,91,98,14,9,5,7,5,0,1443,67,13.7,1,21,0,0.4089616402116402,4,0,1,0,0,1
68487.0,48,758,12,385,33,89,89,9,7,13,4,0,1366,38,13.5,0,29,0,0.4821097883597883,1,0,1,0,0,1
53253.0,61,216,9,57,20,9,125,4,3,5,5,0,436,51,13.5,2,12,0,0.18201058201058204,7,0,0,1,0,1
31163.0,54,2,3,10,11,2,10,1,0,3,6,0,38,53,12.4,1,4,0,0.046031746031746035,1,0,0,0,0,0
42014.0,56,244,15,108,4,15,50,7,1,6,8,0,436,49,13.9,1,14,1,0.26951058201058203,6,0,1,0,0,1
54108.0,74,539,6,91,8,6,97,8,2,9,8,0,747,53,13.7,2,19,0,0.29606481481481484,13,0,0,1,0,1
49667.0,35,1181,26,120,17,13,39,5,10,5,8,0,1396,71,13.9,0,20,2,0.5256613756613757,2,0,0,0,1,0
63206.0,65,750,8,125,11,8,26,4,3,6,2,0,928,52,12.4,0,13,1,0.3241732804232804,1,0,0,1,0,1
57136.0,48,306,5,109,21,109,92,5,2,10,6,0,642,54,13.0,2,17,0,0.26134259259259257,9,0,0,1,0,1
46772.0,88,350,104,189,197,151,57,11,8,5,8,0,1048,51,13.7,1,24,1,0.45462962962962966,6,0,0,0,0,1
78931.0,19,331,197,170,58,152,35,2,8,13,1,0,943,55,12.8,0,23,0,0.36365740740740743,1,0,0,0,1,1
53977.0,21,620,16,165,0,24,82,5,5,12,5,0,907,68,13.1,1,22,0,0.348478835978836,5,0,1,0,0,1
84219.0,27,434,137,400,45,137,45,3,4,10,1,0,1198,38,12.5,0,17,0,0.33488756613756615,1,0,1,0,0,1
46098.0,86,57,0,27,0,0,36,3,2,2,8,0,120,51,13.9,2,7,0,0.08812830687830688,4,0,0,1,0,0
73538.0,92,811,76,428,99,137,107,10,4,9,7,0,1658,61,13.7,1,23,0,0.45823412698412697,3,0,1,0,0,1
79529.0,1,423,42,706,73,197,197,4,8,9,2,0,1638,40,12.2,0,21,0,0.434755291005291,1,0,1,0,0,1
20981.0,14,2,12,10,6,13,30,3,1,2,8,0,73,49,13.2,0,6,1,0.13816137566137568,1,0,0,0,0,1
51766.0,74,60,51,87,6,20,51,4,2,4,5,0,275,46,12.4,1,10,0,0.13988095238095238,2,0,1,0,0,0
55759.0,84,675,0,85,10,7,77,10,3,8,8,0,854,64,13.7,1,21,0,0.3310515873015873,5,0,1,0,0,1
33039.0,4,30,8,12,8,8,12,2,0,4,5,0,78,48,12.9,1,6,0,0.07215608465608465,1,0,1,0,0,1
37787.0,50,40,1,40,4,3,18,3,0,3,8,0,106,54,12.8,1,6,0,0.07585978835978836,1,0,0,1,0,1
27242.0,2,3,17,26,20,1,39,2,0,3,9,0,106,56,13.7,1,5,1,0.13210978835978837,2,0,1,0,0,0
87188.0,73,910,111,724,49,74,55,10,2,6,3,0,1923,43,13.1,0,18,1,0.5078703703703703,1,0,0,0,1,0
69930.0,21,252,98,827,219,70,196,4,5,12,3,0,1662,55,13.2,0,21,0,0.43792989417989414,1,0,1,0,0,1
37697.0,82,34,6,21,11,4,8,2,1,3,6,0,84,50,12.5,1,6,0,0.07294973544973544,1,0,1,0,0,0
37401.0,14,19,3,19,3,1,3,2,0,3,7,0,48,53,12.2,1,5,0,0.05777116402116402,2,0,0,0,1,1
3502.0,56,2,1,1,0,0,1,0,0,0,14,0,5,53,13.3,1,0,0,0.0,0,0,1,0,0,0
58597.0,20,490,0,184,10,28,21,7,4,9,7,0,733,50,13.7,2,20,0,0.30462962962962964,12,0,1,0,0,1
82032.0,54,332,194,377,149,125,57,4,6,7,1,0,1234,78,12.3,0,17,0,0.3396494708994709,0,0,0,0,1,0
28087.0,77,53,8,17,13,0,21,2,2,2,7,0,112,68,13.6,2,6,0,0.07665343915343915,3,0,1,0,0,1
74004.0,5,784,48,560,42,176,48,4,6,4,3,0,1658,39,12.4,0,14,3,0.564484126984127,1,0,0,0,1,0
19740.0,65,7,11,3,10,4,20,1,1,3,5,0,55,66,13.3,1,5,0,0.05869708994708994,2,0,1,0,0,1
57036.0,33,1171,43,219,19,14,47,6,3,13,9,0,1513,51,13.6,1,22,1,0.4953042328042328,4,0,0,0,0,1
53083.0,65,215,7,33,3,0,13,5,1,5,7,0,271,68,13.2,2,11,1,0.2164351851851852,6,0,0,0,0,1
69283.0,41,674,62,134,0,26,8,7,3,13,5,0,904,51,12.1,1,23,0,0.3584986772486773,4,0,0,0,1,1
46098.0,86,57,0,27,0,0,36,3,2,2,8,0,120,51,13.9,2,7,1,0.15479497354497354,4,0,0,1,0,0
